"address","mtgroup","lat","long","mtlocation","wheelchair","mtday","mtstart","mtend","mttype","mtspin","mtzone"
"50 PERRY ST New York NY ","PERRY STREET WORKSHOP","40.7354854","-74.0031569",,false,"Friday","11:00 PM","12:00 AM","C","null",2
"232 W 11TH ST New York NY ","PRIMETIME NYC (I)","40.736193","-74.0028632","Seventh Day Adventist Church",false,"Thursday","6:30 PM","7:45 PM","OD","null",2
"232 W 11TH ST New York NY ","PRIMETIME NYC (I)","40.736193","-74.0028632","Seventh Day Adventist Church",false,"Tuesday","6:30 PM","7:45 PM","S","null",2
"224 WAVERLY PL New York NY ","RED DOOR","40.7360657","-74.0019452","St. John''s Episcopal Church",false,"Sunday","7:00 PM","8:00 PM","S","Gay, Lesbian and Bisexual",2
"224 WAVERLY PL New York NY ","RED DOOR","40.7360657","-74.0019452","St. John''s Episcopal Church",false,"Thursday","7:00 PM","8:00 PM","B","Gay, Lesbian and Bisexual",2
"224 WAVERLY PL New York NY ","RED DOOR","40.7360657","-74.0019452","St. John''s Episcopal Church",false,"Friday","7:00 PM","8:00 PM","OD","Promises",2
"224 WAVERLY PL New York NY ","RED DOOR","40.7360657","-74.0019452","St. John''s Episcopal Church",false,"Sunday","8:30 PM","9:30 PM","OD","Gay, Lesbian and Bisexual",2
"224 WAVERLY PL New York NY ","RED DOOR","40.7360657","-74.0019452","St. John''s Episcopal Church",false,"Friday","8:30 PM","9:30 PM","OD","Gay, Lesbian and Bisexual",2
"154 SULLIVAN ST New York NY ","ROOM FOR IMPROVEMENT (:I)","40.7273786","-74.0017414","St. Anthony''s of Padua",false,"Monday","7:30 AM","8:30 AM","BB","null",2
"154 SULLIVAN ST New York NY ","ROOM FOR IMPROVEMENT (:I)","40.7273786","-74.0017414","St. Anthony''s of Padua",false,"Tuesday","7:30 AM","8:30 AM","B","null",2
"154 SULLIVAN ST New York NY ","ROOM FOR IMPROVEMENT (:I)","40.7273786","-74.0017414","St. Anthony''s of Padua",false,"Wednesday","7:30 AM","8:30 AM","C","null",2
"154 SULLIVAN ST New York NY ","ROOM FOR IMPROVEMENT (:I)","40.7273786","-74.0017414","St. Anthony''s of Padua",false,"Thursday","7:30 AM","8:30 AM","C","Promises",2
"154 SULLIVAN ST New York NY ","ROOM FOR IMPROVEMENT (:I)","40.7273786","-74.0017414","St. Anthony''s of Padua",false,"Friday","7:30 AM","8:30 AM","S","null",2
"273 BOWERY ST New York NY ","ROOM FOR IMPROVEMENT (:II)","40.7236736","-73.9924832","Chinatown YMCA",true,"Sunday","7:30 AM","8:30 AM","null","null",2
"273 BOWERY ST New York NY ","ROOM FOR IMPROVEMENT (:II)","40.7236736","-73.9924832","Chinatown YMCA",true,"Saturday","7:30 AM","8:30 AM","null","Topic",2
"371 6TH AVE New York NY ","SHERIDAN SQUARE FOLLIES","40.6701581","-73.9819879","St. Joseph''s Church",true,"Saturday","6:00 PM","7:00 PM","B","Gay, Lesbian and Bisexual",2
"155 SULLIVAN ST New York NY ","SOHO(:I)","40.6792556","-74.0145369","St. Anthony of Padua Church",false,"Friday","6:30 PM","7:30 PM","B","Interpreted for the Deaf",2
"155 SULLIVAN ST New York NY ","SOHO(:I)","40.6792556","-74.0145369","St. Anthony of Padua Church",false,"Monday","7:00 PM","8:00 PM","B","null",2
"155 SULLIVAN ST New York NY ","SOHO(:I)","40.6792556","-74.0145369","St. Anthony of Padua Church",false,"Friday","8:00 PM","9:00 PM","C","null",2
"155 SULLIVAN ST New York NY ","SOHO(:I)","40.6792556","-74.0145369","St. Anthony of Padua Church",false,"Monday","8:30 PM","9:30 PM","S","null",2
"7 E 10TH STRERT New York NY ","SPIRITUAL WORKSHOP","40.7332068","-73.9946888","The Bronfman Cernter @ NYU",false,"Sunday","11:00 AM","12:15 PM","C","Eleventh Step",2
"232 W 11TH ST New York NY ","T&A TOGETHERNESS & ACTION","40.736193","-74.0028632","Seventh Adventist Church",false,"Monday","6:30 PM","7:30 PM","null","null",2
"81 CHRISTOPHER ST New York NY ","TEN PLUS","40.7335983","-74.0035744","St. John''s Lutheran Church",false,"Tuesday","8:00 PM","9:00 PM","C","null",2
"273 BOWERY New York NY ","THE CAPTAIN''S TABLE","40.7236736","-73.9924832","University Settlement (The Chinatown YMCA)",true,"Thursday","7:00 PM","8:00 PM","BB","Men",2
"232 W 11TH ST New York NY ","TOGETHER WE CAN","40.736193","-74.0028632","Manhattan Seventh-Day Adventist Church",false,"Tuesday","6:45 PM","8:00 PM","S","null",2
"232 W 11TH ST New York NY ","WEDNESDAY FOCUS","40.736193","-74.0028632","Manhattan Church of The Seventh-day Adventist",true,"Wednesday","6:15 PM","7:15 PM","C","null",2
"83 CHRISTOPHER ST New York NY ","WEST VILLAGE WOMEN","40.7335702","-74.0037456","St. John''s Lutheran Church",true,"Thursday","6:30 PM","7:45 PM","C","Women",2
"220 W HOUSTON ST New York NY ","WOMEN INTO ACTION","40.7286385","-74.0045871",,false,"Saturday","4:45 PM","5:45 PM","C","Women",2
"273 BOWERY New York NY ","WOMEN TOGETHER(:II)","40.7236736","-73.9924832","University Settlement @ Houston Street Center",true,"Friday","6:15 PM","7:30 PM","C","Lesbian",2
"252 W 46TH ST New York NY ","4 THE GRACE","40.7593831","-73.9872329","46th Street Club House",false,"Sunday","4:00 PM","5:00 PM","BB","null",4
"252 W 46TH ST New York NY ","4 THE GRACE","40.7593831","-73.9872329","46th Street Club House",false,"Monday","4:00 PM","5:00 PM","BB","null",4
"252 W 46TH ST New York NY ","4 THE GRACE","40.7593831","-73.9872329","46th Street Club House",false,"Tuesday","4:00 PM","5:00 PM","BB","Living Sober",4
"252 W 46TH ST New York NY ","4 THE GRACE","40.7593831","-73.9872329","46th Street Club House",false,"Wednesday","4:00 PM","5:00 PM","BB","null",4
"252 W 46TH ST New York NY ","4 THE GRACE","40.7593831","-73.9872329","46th Street Club House",false,"Thursday","4:00 PM","5:00 PM","BB","null",4
"252 W 46TH ST New York NY ","4 THE GRACE","40.7593831","-73.9872329","46th Street Club House",false,"Friday","4:00 PM","5:00 PM","BB","null",4
"252 W 46TH ST New York NY ","4 THE GRACE","40.7593831","-73.9872329","46th Street Club House",false,"Saturday","4:00 PM","5:00 PM","BB","null",4
"303 W 42ND ST New York NY ","42nd AT 9:00pm","40.7575385","-73.9901368",,false,"Monday","9:15 PM","10:15 PM","BB","null",4
"303 W 42ND ST New York NY ","42nd AT 9:00pm","40.7575385","-73.9901368",,false,"Wednesday","9:15 PM","10:15 PM","C","As Bill Sees It",4
"303 W 42ND ST New York NY ","42nd AT 9:00pm","40.7575385","-73.9901368",,false,"Thursday","9:15 PM","10:15 PM","S","null",4
"303 W 42ND ST New York NY ","42nd AT 9:00pm","40.7575385","-73.9901368",,false,"Friday","9:15 PM","10:15 PM","S","null",4
"303 W 42ND ST New York NY ","42nd AT 9:00pm","40.7575385","-73.9901368",,false,"Saturday","9:15 PM","10:15 PM","C","null",4
"303 W 42ND ST New York NY ","42nd AT 9:00pm","40.7575385","-73.9901368",,false,"Sunday","9:15 PM","10:15 PM","OD","Beginners Workshop",4
"303 W 42ND ST New York NY ","42nd AT 9:00pm","40.7575385","-73.9901368",,false,"Tuesday","9:15 PM","10:30 PM","S","Meditation",4
"303 W 42ND ST New York NY ","A NEW FREEDOM","40.7575385","-73.9901368",,false,"Wednesday","8:00 AM","9:00 AM","OD","null",4
"303 W 42ND ST New York NY ","A NEW FREEDOM","40.7575385","-73.9901368",,false,"Thursday","8:00 AM","9:00 AM","C","Daily Reflections",4
"303 W 42ND ST New York NY ","A NEW FREEDOM","40.7575385","-73.9901368",,false,"Friday","8:00 AM","9:00 AM","T","null",4
"303 W 42ND ST New York NY ","A NEW FREEDOM","40.7575385","-73.9901368",,false,"Saturday","8:00 AM","9:00 AM","OD","Living Sober",4
"303 W 42ND ST New York NY ","A NEW FREEDOM","40.7575385","-73.9901368",,false,"Sunday","8:00 AM","9:00 AM","S","null",4
"303 W 42ND ST New York NY ","A NEW FREEDOM","40.7575385","-73.9901368",,false,"Monday","8:00 AM","9:00 AM","S","null",4
"303 W 42ND ST New York NY ","A NEW FREEDOM","40.7575385","-73.9901368",,false,"Tuesday","8:00 AM","9:00 AM","BB","null",4
"305 7TH AVE New York NY ","ABINGDON SQUARE IN CHELSEA","40.7467107","-73.9935208","S.A.G.E.",true,"Wednesday","8:00 PM","9:00 PM","OD","null",4
"1 W 53RD ST New York NY ","ADVENTURES IN SOBRIETY","40.7608523","-73.9765938","Saint Thomas Church",true,"Friday","7:00 PM","8:00 PM","O","Gay, Lesbian and Bisexual",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Monday","12:00 PM","1:00 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Thursday","12:00 PM","1:00 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Saturday","12:00 PM","1:00 PM","B","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Tuesday","12:00 PM","1:00 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Sunday","12:00 PM","1:00 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Wednesday","12:00 PM","1:00 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Friday","12:00 PM","1:00 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Sunday","2:00 PM","3:00 PM","C","Women",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Monday","2:30 PM","3:30 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Saturday","2:30 PM","3:30 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Thursday","2:30 PM","3:30 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Tuesday","2:30 PM","3:30 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Wednesday","2:30 PM","3:30 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Friday","2:30 PM","3:30 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Monday","6:15 PM","7:15 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Saturday","6:15 PM","7:15 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Thursday","6:15 PM","7:15 PM","S","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Tuesday","6:15 PM","7:15 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Sunday","6:15 PM","7:15 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Wednesday","6:15 PM","7:15 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Friday","6:15 PM","7:15 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Friday","8:00 PM","9:00 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Monday","8:00 PM","9:00 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Saturday","8:00 PM","9:00 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Thursday","8:00 PM","9:00 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Sunday","8:00 PM","9:00 PM","C","null",4
"303 W 42ND ST New York NY ","ALANON HOUSE (AA Meetings Only)","40.7575385","-73.9901368",,false,"Wednesday","8:00 PM","9:00 PM","C","null",4
"133 W 46TH ST New York NY ","AMAZING GRACE","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Monday","7:30 AM","8:30 AM","C","null",4
"133 W 46TH ST New York NY ","AMAZING GRACE","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Tuesday","7:30 AM","8:30 AM","C","null",4
"133 W 46TH ST New York NY ","AMAZING GRACE","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Wednesday","7:30 AM","8:30 AM","C","null",4
"133 W 46TH ST New York NY ","AMAZING GRACE","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Thursday","7:30 AM","8:30 AM","S","null",4
"133 W 46TH ST New York NY ","AMAZING GRACE","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Friday","7:30 AM","8:30 AM","C","null",4
"441 W 26TH ST New York NY ","ANNEX (:I)","40.7495486","-74.0015106","Hudson Guild",true,"Saturday","3:00 PM","4:00 PM","OD","null",4
"446 W 33RD ST New York NY ","ANNEX(:II)","40.753496","-73.9989428","GMHC",true,"Tuesday","8:00 PM","9:00 PM","O","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","ARTISTS IN RECOVERY","40.7593831","-73.9872329","46th Street Clubhouse",false,"Tuesday","9:15 PM","10:15 PM","C","Special Purpose Groups",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Monday","1:30 PM","2:30 PM","B","Living Sober",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Tuesday","1:30 PM","2:30 PM","B","Living Sober",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Wednesday","1:30 PM","2:30 PM","B","Living Sober",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Thursday","1:30 PM","2:30 PM","B","Living Sober",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Friday","1:30 PM","2:30 PM","B","Living Sober",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Saturday","1:30 PM","2:30 PM","B","Living Sober",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Sunday","2:45 PM","3:45 PM","B","null",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Monday","2:45 PM","3:45 PM","B","null",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Tuesday","2:45 PM","3:45 PM","B","null",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Wednesday","2:45 PM","3:45 PM","B","null",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Thursday","2:45 PM","3:45 PM","B","null",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Friday","2:45 PM","3:45 PM","B","null",4
"252 W 46TH ST New York NY ","BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Saturday","2:45 PM","3:45 PM","B","null",4
"339 W 47TH ST New York NY ","BETWEEN SHOWS","40.7612077","-73.9891128","The Actor''s Temple",false,"Wednesday","5:00 PM","6:00 PM","C","null",4
"303 W 42ND ST New York NY ","BLUEPRINT FOR LIVING","40.7575385","-73.9901368",,false,"Friday","4:30 PM","5:30 AM","null","null",4
"303 W 42ND ST New York NY ","BLUEPRINT FOR LIVING","40.7575385","-73.9901368",,false,"Tuesday","4:30 PM","4:30 PM","null","Living Sober",4
"303 W 42ND ST New York NY ","BLUEPRINT FOR LIVING","40.7575385","-73.9901368",,false,"Wednesday","4:30 PM","5:30 PM","BB","null",4
"303 W 42ND ST New York NY ","BLUEPRINT FOR LIVING","40.7575385","-73.9901368",,false,"Thursday","4:30 PM","5:30 PM","null","null",4
"303 W 42ND ST New York NY ","BLUEPRINT FOR LIVING","40.7575385","-73.9901368",,false,"Saturday","4:30 PM","5:30 PM","null","Meditation",4
"303 W 42ND ST New York NY ","BLUEPRINT FOR LIVING","40.7575385","-73.9901368",,false,"Monday","4:30 PM","5:30 PM","null","null",4
"139 W 31ST ST New York NY ","BOOKSHOP AT NOON","40.647412","-73.9480599","St. Francis of Assisi Education Center",false,"Monday","12:00 PM","1:00 PM","C","null",4
"139 W 31ST ST New York NY ","BOOKSHOP AT NOON","40.647412","-73.9480599","St. Francis of Assisi Education Center",false,"Wednesday","12:00 PM","1:00 PM","C","null",4
"139 W 31ST ST New York NY ","BOOKSHOP AT NOON","40.647412","-73.9480599","St. Francis of Assisi Education Center",false,"Friday","12:00 PM","1:00 PM","C","null",4
"422 W 57TH ST New York NY ","CLEAN AND DRY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Sunday","5:00 PM","5:45 PM","B","null",4
"422 W 57TH ST New York NY ","CLEAN AND DRY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Sunday","6:00 PM","7:00 PM","OD","null",4
"211 W 30TH ST New York NY ","COMMUTERS SPECIAL","40.7486793956479","-73.9927286472649","St. John''s Hall",false,"Wednesday","6:00 PM","7:00 PM","C","null",4
"211 W 30TH ST New York NY ","COMMUTERS SPECIAL","40.7486793956479","-73.9927286472649","St. John''s Hall",false,"Monday","6:00 PM","7:00 PM","S","null",4
"252 W 46TH ST New York NY ","D.I.V.A.(Divinely Inspired Vivacious Alcoholics)","40.7593831","-73.9872329","46th Street Club House",false,"Saturday","12:00 PM","1:00 PM","C","Women",4
"1 W 53RD ST New York NY ","FIFTH AVENUE STEP","40.7608523","-73.9765938","St. Thomas Church",true,"Saturday","10:00 AM","11:00 AM","S","null",4
"422 W 57TH ST New York NY ","FIRESIDE(:I)WEEKDAY MEETINGS ONLY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Wednesday","12:00 PM","1:00 PM","B","null",4
"422 W 57TH ST New York NY ","FIRESIDE(:I)WEEKDAY MEETINGS ONLY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Thursday","12:00 PM","1:00 PM","B","null",4
"422 W 57TH ST New York NY ","FIRESIDE(:I)WEEKDAY MEETINGS ONLY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Friday","12:00 PM","1:00 PM","B","null",4
"422 W 57TH ST New York NY ","FIRESIDE(:I)WEEKDAY MEETINGS ONLY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Monday","12:00 PM","1:00 PM","B","null",4
"422 W 57TH ST New York NY ","FIRESIDE(:I)WEEKDAY MEETINGS ONLY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Tuesday","12:00 PM","1:00 PM","B","null",4
"422 W 57TH ST New York NY ","FIRESIDE(:I)WEEKDAY MEETINGS ONLY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Wednesday","12:30 PM","1:30 PM","BB","null",4
"422 W 57TH ST New York NY ","FIRESIDE(:I)WEEKDAY MEETINGS ONLY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Thursday","12:30 PM","1:30 PM","S","null",4
"422 W 57TH ST New York NY ","FIRESIDE(:I)WEEKDAY MEETINGS ONLY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Friday","12:30 PM","1:30 PM","OD","null",4
"422 W 57TH ST New York NY ","FIRESIDE(:I)WEEKDAY MEETINGS ONLY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Monday","12:30 PM","1:30 PM","OD","null",4
"422 W 57TH ST New York NY ","FIRESIDE(:I)WEEKDAY MEETINGS ONLY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Tuesday","12:30 PM","1:30 PM","OD","null",4
"7 W 55TH ST New York NY ","FOGLIFTERS FIFTH AVENUE","40.7618823","-73.9751297","Fifth Av Presbyterian Church",true,"Wednesday","12:30 PM","1:30 PM","B","null",4
"7 W 55TH ST New York NY ","FOGLIFTERS FIFTH AVENUE","40.7618823","-73.9751297","Fifth Av Presbyterian Church",true,"Wednesday","12:30 PM","1:30 PM","S","null",4
"7 W 55TH ST New York NY ","FOGLIFTERS FIFTH AVENUE","40.7618823","-73.9751297","Fifth Av Presbyterian Church",true,"Thursday","12:30 PM","1:30 PM","B","null",4
"7 W 55TH ST New York NY ","FOGLIFTERS FIFTH AVENUE","40.7618823","-73.9751297","Fifth Av Presbyterian Church",true,"Thursday","12:30 PM","1:30 PM","OD","null",4
"7 W 55TH ST New York NY ","FOGLIFTERS FIFTH AVENUE","40.7618823","-73.9751297","Fifth Av Presbyterian Church",true,"Monday","12:30 PM","1:30 PM","B","null",4
"7 W 55TH ST New York NY ","FOGLIFTERS FIFTH AVENUE","40.7618823","-73.9751297","Fifth Av Presbyterian Church",true,"Monday","12:30 PM","1:30 PM","OD","null",4
"7 W 55TH ST New York NY ","FOGLIFTERS FIFTH AVENUE","40.7618823","-73.9751297","Fifth Av Presbyterian Church",true,"Tuesday","12:30 PM","1:30 PM","B","null",4
"7 W 55TH ST New York NY ","FOGLIFTERS FIFTH AVENUE","40.7618823","-73.9751297","Fifth Av Presbyterian Church",true,"Tuesday","12:30 PM","1:30 PM","OD","null",4
"252 W 46TH ST New York NY ","FORTY FIVE SOLUTIONS","40.7593831","-73.9872329","46th Street Club House",false,"Saturday","10:30 PM","11:30 PM","C","null",4
"252 W 46TH ST New York NY ","FORTY FIVE SOLUTIONS","40.7593831","-73.9872329","46th Street Club House",false,"Sunday","10:30 PM","11:30 PM","C","null",4
"252 W 46TH ST New York NY ","FORTY FIVE SOLUTIONS","40.7593831","-73.9872329","46th Street Club House",false,"Monday","10:30 PM","11:30 PM","C","null",4
"252 W 46TH ST New York NY ","FORTY FIVE SOLUTIONS","40.7593831","-73.9872329","46th Street Club House",false,"Tuesday","10:30 PM","11:30 PM","C","null",4
"252 W 46TH ST New York NY ","FORTY FIVE SOLUTIONS","40.7593831","-73.9872329","46th Street Club House",false,"Wednesday","10:30 PM","11:30 PM","C","null",4
"252 W 46TH ST New York NY ","FORTY FIVE SOLUTIONS","40.7593831","-73.9872329","46th Street Club House",false,"Thursday","10:30 PM","11:30 PM","C","null",4
"252 W 46TH ST New York NY ","FORTY FIVE SOLUTIONS","40.7593831","-73.9872329","46th Street Club House",false,"Friday","10:30 PM","11:30 PM","C","null",4
"729 7TH AVE New York NY ","GREEN ROOM","40.7601119","-73.9837538","The Actors Fund of America",true,"Thursday","5:30 PM","6:30 PM","C","Special Purpose Groups",4
"538 W 47TH ST New York NY ","GRUPO BUENA VOLUNTAD","40.7634021","-73.9948352","Apartment Building",false,"Monday","8:00 PM","9:00 PM","Sp","null",4
"538 W 47TH ST New York NY ","GRUPO BUENA VOLUNTAD","40.7634021","-73.9948352","Apartment Building",false,"Wednesday","8:00 PM","9:00 PM","Sp","null",4
"538 W 47TH ST New York NY ","GRUPO BUENA VOLUNTAD","40.7634021","-73.9948352","Apartment Building",false,"Friday","8:00 PM","9:00 PM","Sp","null",4
"1000 TENTH AVE New York NY ","HELL''S KITCHEN","40.7700536177104","-73.9877635987168","Mount Sinai - Roosevelt Hospital",true,"Monday","7:30 PM","8:30 PM","OD","null",4
"1000 TENTH AVE New York NY ","HELL''S KITCHEN","40.7700536177104","-73.9877635987168","Mount Sinai - Roosevelt Hospital",true,"Thursday","7:30 PM","8:30 PM","C","null",4
"303 W 42ND ST New York NY ","HENRY HUDSON","40.7575385","-73.9901368",,false,"Tuesday","7:30 PM","8:30 PM","BB","null",4
"252 W 46TH ST New York NY ","JOE AND CHARLIE CD MEETING","40.7593831","-73.9872329","46th Street Club House",false,"Monday","9:15 PM","10:15 PM","B","null",4
"307 W 26TH ST New York NY ","LEARNING TO LIVE (:I)","40.7474685","-73.9974137","Upright Citizens Brigade Theatre",false,"Wednesday","12:00 PM","1:00 PM","S","null",4
"307 W 26TH ST New York NY ","LEARNING TO LIVE (:I)","40.7474685","-73.9974137","Upright Citizens Brigade Theatre",false,"Thursday","12:00 PM","1:00 PM","C","Promises",4
"307 W 26TH ST New York NY ","LEARNING TO LIVE (:I)","40.7474685","-73.9974137","Upright Citizens Brigade Theatre",false,"Friday","12:00 PM","1:00 PM","OD","null",4
"307 W 26TH ST New York NY ","LEARNING TO LIVE (:I)","40.7474685","-73.9974137","Upright Citizens Brigade Theatre",false,"Monday","12:00 PM","1:00 PM","B","null",4
"307 W 26TH ST New York NY ","LEARNING TO LIVE (:I)","40.7474685","-73.9974137","Upright Citizens Brigade Theatre",false,"Tuesday","12:00 PM","1:00 PM","BB","null",4
"405 W 59TH ST New York NY ","LUCKY ONES","40.7697538","-73.9857965","St. Paul''s Episcopal Parish House",true,"Wednesday","1:00 PM","2:00 PM","BB","null",4
"303 W 42ND ST New York NY ","MIDNIGHT IN MIDTOWN","40.7575385","-73.9901368",,false,"Sunday","12:00 AM","1:00 AM","S","null",4
"303 W 42ND ST New York NY ","MIDNIGHT IN MIDTOWN","40.7575385","-73.9901368",,false,"Monday","12:00 AM","1:00 AM","C","null",4
"303 W 42ND ST New York NY ","MIDNIGHT IN MIDTOWN","40.7575385","-73.9901368",,false,"Tuesday","12:00 AM","1:00 AM","BB","null",4
"303 W 42ND ST New York NY ","MIDNIGHT IN MIDTOWN","40.7575385","-73.9901368",,false,"Wednesday","12:00 AM","1:00 AM","C","Living Sober",4
"303 W 42ND ST New York NY ","MIDNIGHT IN MIDTOWN","40.7575385","-73.9901368",,false,"Thursday","12:00 AM","1:00 AM","C","null",4
"303 W 42ND ST New York NY ","MIDNIGHT IN MIDTOWN","40.7575385","-73.9901368",,false,"Friday","12:00 AM","1:00 AM","B","null",4
"303 W 42ND ST New York NY ","MIDNIGHT IN MIDTOWN","40.7575385","-73.9901368",,false,"Saturday","12:00 AM","1:00 AM","O","Eleventh Step",4
"422 W 57TH ST New York NY ","MIRACLE","40.7682311","-73.9868768","Trinity Presbyterian Church",true,"Monday","7:00 PM","8:00 PM","B","null",4
"133 W 46TH ST New York NY ","MORNING CALL","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Thursday","6:00 AM","7:00 AM","B","null",4
"133 W 46TH ST New York NY ","MORNING CALL","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Tuesday","6:00 AM","7:00 AM","S","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Saturday","10:00 AM","11:00 AM","C","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Monday","12:30 PM","1:30 PM","B","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Monday","12:30 PM","1:30 PM","OD","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Thursday","12:30 PM","1:30 PM","S","Steps 1-2-3",4
